activity_code,subject_id,trial,fall_event,source_path,n_samples,sample_rate_hz,inferred_duration_sec,expected_duration_sec,duration_delta_sec
D07,SA16,03,0,data\raw\sisfall\SA16\D07_SA16_R03.txt,2400,200,12.0,12,0.0
D07,SA16,04,0,data\raw\sisfall\SA16\D07_SA16_R04.txt,2400,200,12.0,12,0.0
D07,SA16,05,0,data\raw\sisfall\SA16\D07_SA16_R05.txt,2400,200,12.0,12,0.0
D08,SA16,01,0,data\raw\sisfall\SA16\D08_SA16_R01.txt,2400,200,12.0,12,0.0
D08,SA16,02,0,data\raw\sisfall\SA16\D08_SA16_R02.txt,2400,200,12.0,12,0.0
D08,SA16,03,0,data\raw\sisfall\SA16\D08_SA16_R03.txt,2400,200,12.0,12,0.0
D08,SA16,04,0,data\raw\sisfall\SA16\D08_SA16_R04.txt,2400,200,12.0,12,0.0
D08,SA16,05,0,data\raw\sisfall\SA16\D08_SA16_R05.txt,2400,200,12.0,12,0.0
D09,SA16,01,0,data\raw\sisfall\SA16\D09_SA16_R01.txt,2400,200,12.0,12,0.0
D09,SA16,02,0,data\raw\sisfall\SA16\D09_SA16_R02.txt,2400,200,12.0,12,0.0
D09,SA16,03,0,data\raw\sisfall\SA16\D09_SA16_R03.txt,2400,200,12.0,12,0.0
D09,SA16,04,0,data\raw\sisfall\SA16\D09_SA16_R04.txt,2400,200,12.0,12,0.0
D09,SA16,05,0,data\raw\sisfall\SA16\D09_SA16_R05.txt,2400,200,12.0,12,0.0
D10,SA16,01,0,data\raw\sisfall\SA16\D10_SA16_R01.txt,2400,200,12.0,12,0.0
D10,SA16,02,0,data\raw\sisfall\SA16\D10_SA16_R02.txt,2400,200,12.0,12,0.0
D10,SA16,03,0,data\raw\sisfall\SA16\D10_SA16_R03.txt,2400,200,12.0,12,0.0
D10,SA16,04,0,data\raw\sisfall\SA16\D10_SA16_R04.txt,2400,200,12.0,12,0.0
D10,SA16,05,0,data\raw\sisfall\SA16\D10_SA16_R05.txt,2400,200,12.0,12,0.0
D11,SA16,01,0,data\raw\sisfall\SA16\D11_SA16_R01.txt,2399,200,11.99,12,-0.01
D11,SA16,02,0,data\raw\sisfall\SA16\D11_SA16_R02.txt,2400,200,12.0,12,0.0
D11,SA16,03,0,data\raw\sisfall\SA16\D11_SA16_R03.txt,2400,200,12.0,12,0.0
D11,SA16,04,0,data\raw\sisfall\SA16\D11_SA16_R04.txt,2400,200,12.0,12,0.0
D11,SA16,05,0,data\raw\sisfall\SA16\D11_SA16_R05.txt,2400,200,12.0,12,0.0
D12,SA16,01,0,data\raw\sisfall\SA16\D12_SA16_R01.txt,2400,200,12.0,12,0.0
D12,SA16,02,0,data\raw\sisfall\SA16\D12_SA16_R02.txt,2400,200,12.0,12,0.0
D12,SA16,03,0,data\raw\sisfall\SA16\D12_SA16_R03.txt,2400,200,12.0,12,0.0
D12,SA16,04,0,data\raw\sisfall\SA16\D12_SA16_R04.txt,2400,200,12.0,12,0.0
D12,SA16,05,0,data\raw\sisfall\SA16\D12_SA16_R05.txt,2400,200,12.0,12,0.0
D13,SA16,01,0,data\raw\sisfall\SA16\D13_SA16_R01.txt,2400,200,12.0,12,0.0
D13,SA16,02,0,data\raw\sisfall\SA16\D13_SA16_R02.txt,2400,200,12.0,12,0.0
D13,SA16,03,0,data\raw\sisfall\SA16\D13_SA16_R03.txt,2400,200,12.0,12,0.0
D13,SA16,04,0,data\raw\sisfall\SA16\D13_SA16_R04.txt,2400,200,12.0,12,0.0
D13,SA16,05,0,data\raw\sisfall\SA16\D13_SA16_R05.txt,2400,200,12.0,12,0.0
D14,SA16,01,0,data\raw\sisfall\SA16\D14_SA16_R01.txt,2400,200,12.0,12,0.0
D14,SA16,02,0,data\raw\sisfall\SA16\D14_SA16_R02.txt,2400,200,12.0,12,0.0
D14,SA16,03,0,data\raw\sisfall\SA16\D14_SA16_R03.txt,2400,200,12.0,12,0.0
D14,SA16,04,0,data\raw\sisfall\SA16\D14_SA16_R04.txt,2400,200,12.0,12,0.0
D14,SA16,05,0,data\raw\sisfall\SA16\D14_SA16_R05.txt,2400,200,12.0,12,0.0
D15,SA16,01,0,data\raw\sisfall\SA16\D15_SA16_R01.txt,2400,200,12.0,12,0.0
D15,SA16,02,0,data\raw\sisfall\SA16\D15_SA16_R02.txt,2400,200,12.0,12,0.0
D15,SA16,03,0,data\raw\sisfall\SA16\D15_SA16_R03.txt,2400,200,12.0,12,0.0
D15,SA16,04,0,data\raw\sisfall\SA16\D15_SA16_R04.txt,2400,200,12.0,12,0.0
D15,SA16,05,0,data\raw\sisfall\SA16\D15_SA16_R05.txt,2400,200,12.0,12,0.0
D16,SA16,01,0,data\raw\sisfall\SA16\D16_SA16_R01.txt,2399,200,11.99,12,-0.01
D16,SA16,02,0,data\raw\sisfall\SA16\D16_SA16_R02.txt,2400,200,12.0,12,0.0
D16,SA16,03,0,data\raw\sisfall\SA16\D16_SA16_R03.txt,2400,200,12.0,12,0.0
D16,SA16,04,0,data\raw\sisfall\SA16\D16_SA16_R04.txt,2400,200,12.0,12,0.0
D16,SA16,05,0,data\raw\sisfall\SA16\D16_SA16_R05.txt,2400,200,12.0,12,0.0
D17,SA16,01,0,data\raw\sisfall\SA16\D17_SA16_R01.txt,4999,200,25.0,25,-0.0
D17,SA16,02,0,data\raw\sisfall\SA16\D17_SA16_R02.txt,5000,200,25.0,25,0.0
D17,SA16,03,0,data\raw\sisfall\SA16\D17_SA16_R03.txt,5000,200,25.0,25,0.0
D17,SA16,04,0,data\raw\sisfall\SA16\D17_SA16_R04.txt,5000,200,25.0,25,0.0
D17,SA16,05,0,data\raw\sisfall\SA16\D17_SA16_R05.txt,5000,200,25.0,25,0.0
D18,SA16,01,0,data\raw\sisfall\SA16\D18_SA16_R01.txt,2400,200,12.0,12,0.0
D18,SA16,02,0,data\raw\sisfall\SA16\D18_SA16_R02.txt,2400,200,12.0,12,0.0
D18,SA16,03,0,data\raw\sisfall\SA16\D18_SA16_R03.txt,2400,200,12.0,12,0.0
D18,SA16,04,0,data\raw\sisfall\SA16\D18_SA16_R04.txt,2400,200,12.0,12,0.0
D18,SA16,05,0,data\raw\sisfall\SA16\D18_SA16_R05.txt,2400,200,12.0,12,0.0
D19,SA16,01,0,data\raw\sisfall\SA16\D19_SA16_R01.txt,2400,200,12.0,12,0.0
D19,SA16,02,0,data\raw\sisfall\SA16\D19_SA16_R02.txt,2400,200,12.0,12,0.0
D19,SA16,03,0,data\raw\sisfall\SA16\D19_SA16_R03.txt,2400,200,12.0,12,0.0
D19,SA16,04,0,data\raw\sisfall\SA16\D19_SA16_R04.txt,2400,200,12.0,12,0.0
D19,SA16,05,0,data\raw\sisfall\SA16\D19_SA16_R05.txt,2400,200,12.0,12,0.0
F01,SA16,01,1,data\raw\sisfall\SA16\F01_SA16_R01.txt,3000,200,15.0,15,0.0
F01,SA16,02,1,data\raw\sisfall\SA16\F01_SA16_R02.txt,3000,200,15.0,15,0.0
F01,SA16,03,1,data\raw\sisfall\SA16\F01_SA16_R03.txt,3000,200,15.0,15,0.0
F01,SA16,04,1,data\raw\sisfall\SA16\F01_SA16_R04.txt,3000,200,15.0,15,0.0
F01,SA16,05,1,data\raw\sisfall\SA16\F01_SA16_R05.txt,3000,200,15.0,15,0.0
F02,SA16,01,1,data\raw\sisfall\SA16\F02_SA16_R01.txt,2999,200,14.99,15,-0.01
F02,SA16,02,1,data\raw\sisfall\SA16\F02_SA16_R02.txt,3000,200,15.0,15,0.0
F02,SA16,03,1,data\raw\sisfall\SA16\F02_SA16_R03.txt,3000,200,15.0,15,0.0
F02,SA16,04,1,data\raw\sisfall\SA16\F02_SA16_R04.txt,3000,200,15.0,15,0.0
F02,SA16,05,1,data\raw\sisfall\SA16\F02_SA16_R05.txt,3000,200,15.0,15,0.0
F03,SA16,01,1,data\raw\sisfall\SA16\F03_SA16_R01.txt,3000,200,15.0,15,0.0
F03,SA16,02,1,data\raw\sisfall\SA16\F03_SA16_R02.txt,3000,200,15.0,15,0.0
F03,SA16,03,1,data\raw\sisfall\SA16\F03_SA16_R03.txt,3000,200,15.0,15,0.0
F03,SA16,04,1,data\raw\sisfall\SA16\F03_SA16_R04.txt,3000,200,15.0,15,0.0
F03,SA16,05,1,data\raw\sisfall\SA16\F03_SA16_R05.txt,3000,200,15.0,15,0.0
F04,SA16,01,1,data\raw\sisfall\SA16\F04_SA16_R01.txt,2999,200,14.99,15,-0.01
F04,SA16,02,1,data\raw\sisfall\SA16\F04_SA16_R02.txt,3000,200,15.0,15,0.0
F04,SA16,03,1,data\raw\sisfall\SA16\F04_SA16_R03.txt,3000,200,15.0,15,0.0
F04,SA16,04,1,data\raw\sisfall\SA16\F04_SA16_R04.txt,3000,200,15.0,15,0.0
F04,SA16,05,1,data\raw\sisfall\SA16\F04_SA16_R05.txt,3000,200,15.0,15,0.0
F05,SA16,01,1,data\raw\sisfall\SA16\F05_SA16_R01.txt,3000,200,15.0,15,0.0
F05,SA16,02,1,data\raw\sisfall\SA16\F05_SA16_R02.txt,3000,200,15.0,15,0.0
F05,SA16,03,1,data\raw\sisfall\SA16\F05_SA16_R03.txt,3000,200,15.0,15,0.0
F05,SA16,04,1,data\raw\sisfall\SA16\F05_SA16_R04.txt,3000,200,15.0,15,0.0
F05,SA16,05,1,data\raw\sisfall\SA16\F05_SA16_R05.txt,3000,200,15.0,15,0.0
F06,SA16,01,1,data\raw\sisfall\SA16\F06_SA16_R01.txt,2999,200,14.99,15,-0.01
F06,SA16,02,1,data\raw\sisfall\SA16\F06_SA16_R02.txt,3000,200,15.0,15,0.0
F06,SA16,03,1,data\raw\sisfall\SA16\F06_SA16_R03.txt,3000,200,15.0,15,0.0
F06,SA16,04,1,data\raw\sisfall\SA16\F06_SA16_R04.txt,3000,200,15.0,15,0.0
F06,SA16,05,1,data\raw\sisfall\SA16\F06_SA16_R05.txt,3000,200,15.0,15,0.0
F07,SA16,01,1,data\raw\sisfall\SA16\F07_SA16_R01.txt,3000,200,15.0,15,0.0
F07,SA16,02,1,data\raw\sisfall\SA16\F07_SA16_R02.txt,3000,200,15.0,15,0.0
F07,SA16,03,1,data\raw\sisfall\SA16\F07_SA16_R03.txt,3000,200,15.0,15,0.0
F07,SA16,04,1,data\raw\sisfall\SA16\F07_SA16_R04.txt,3000,200,15.0,15,0.0
F07,SA16,05,1,data\raw\sisfall\SA16\F07_SA16_R05.txt,3000,200,15.0,15,0.0
F08,SA16,01,1,data\raw\sisfall\SA16\F08_SA16_R01.txt,3000,200,15.0,15,0.0
F08,SA16,02,1,data\raw\sisfall\SA16\F08_SA16_R02.txt,3000,200,15.0,15,0.0
F08,SA16,03,1,data\raw\sisfall\SA16\F08_SA16_R03.txt,3000,200,15.0,15,0.0
F08,SA16,04,1,data\raw\sisfall\SA16\F08_SA16_R04.txt,3000,200,15.0,15,0.0
F08,SA16,05,1,data\raw\sisfall\SA16\F08_SA16_R05.txt,3000,200,15.0,15,0.0
F09,SA16,01,1,data\raw\sisfall\SA16\F09_SA16_R01.txt,3000,200,15.0,15,0.0
F09,SA16,02,1,data\raw\sisfall\SA16\F09_SA16_R02.txt,3000,200,15.0,15,0.0
F09,SA16,03,1,data\raw\sisfall\SA16\F09_SA16_R03.txt,3000,200,15.0,15,0.0
F09,SA16,04,1,data\raw\sisfall\SA16\F09_SA16_R04.txt,3000,200,15.0,15,0.0
F09,SA16,05,1,data\raw\sisfall\SA16\F09_SA16_R05.txt,3000,200,15.0,15,0.0
F10,SA16,01,1,data\raw\sisfall\SA16\F10_SA16_R01.txt,3000,200,15.0,15,0.0
F10,SA16,02,1,data\raw\sisfall\SA16\F10_SA16_R02.txt,3000,200,15.0,15,0.0
F10,SA16,03,1,data\raw\sisfall\SA16\F10_SA16_R03.txt,3000,200,15.0,15,0.0
F10,SA16,04,1,data\raw\sisfall\SA16\F10_SA16_R04.txt,3000,200,15.0,15,0.0
F10,SA16,05,1,data\raw\sisfall\SA16\F10_SA16_R05.txt,3000,200,15.0,15,0.0
F11,SA16,01,1,data\raw\sisfall\SA16\F11_SA16_R01.txt,2999,200,14.99,15,-0.01
F11,SA16,02,1,data\raw\sisfall\SA16\F11_SA16_R02.txt,3000,200,15.0,15,0.0
F11,SA16,03,1,data\raw\sisfall\SA16\F11_SA16_R03.txt,3000,200,15.0,15,0.0
F11,SA16,04,1,data\raw\sisfall\SA16\F11_SA16_R04.txt,3000,200,15.0,15,0.0
F11,SA16,05,1,data\raw\sisfall\SA16\F11_SA16_R05.txt,3000,200,15.0,15,0.0
F12,SA16,01,1,data\raw\sisfall\SA16\F12_SA16_R01.txt,3000,200,15.0,15,0.0
F12,SA16,02,1,data\raw\sisfall\SA16\F12_SA16_R02.txt,3000,200,15.0,15,0.0
F12,SA16,03,1,data\raw\sisfall\SA16\F12_SA16_R03.txt,3000,200,15.0,15,0.0
F12,SA16,04,1,data\raw\sisfall\SA16\F12_SA16_R04.txt,3000,200,15.0,15,0.0
F12,SA16,05,1,data\raw\sisfall\SA16\F12_SA16_R05.txt,3000,200,15.0,15,0.0
F13,SA16,01,1,data\raw\sisfall\SA16\F13_SA16_R01.txt,3000,200,15.0,15,0.0
F13,SA16,02,1,data\raw\sisfall\SA16\F13_SA16_R02.txt,3000,200,15.0,15,0.0
F13,SA16,03,1,data\raw\sisfall\SA16\F13_SA16_R03.txt,3000,200,15.0,15,0.0
F13,SA16,04,1,data\raw\sisfall\SA16\F13_SA16_R04.txt,3000,200,15.0,15,0.0
F13,SA16,05,1,data\raw\sisfall\SA16\F13_SA16_R05.txt,3000,200,15.0,15,0.0
F14,SA16,01,1,data\raw\sisfall\SA16\F14_SA16_R01.txt,3000,200,15.0,15,0.0
F14,SA16,02,1,data\raw\sisfall\SA16\F14_SA16_R02.txt,3000,200,15.0,15,0.0
F14,SA16,03,1,data\raw\sisfall\SA16\F14_SA16_R03.txt,3000,200,15.0,15,0.0
F14,SA16,04,1,data\raw\sisfall\SA16\F14_SA16_R04.txt,3000,200,15.0,15,0.0
F14,SA16,05,1,data\raw\sisfall\SA16\F14_SA16_R05.txt,3000,200,15.0,15,0.0
F15,SA16,01,1,data\raw\sisfall\SA16\F15_SA16_R01.txt,3000,200,15.0,15,0.0
F15,SA16,02,1,data\raw\sisfall\SA16\F15_SA16_R02.txt,3000,200,15.0,15,0.0
F15,SA16,03,1,data\raw\sisfall\SA16\F15_SA16_R03.txt,3000,200,15.0,15,0.0
F15,SA16,04,1,data\raw\sisfall\SA16\F15_SA16_R04.txt,3000,200,15.0,15,0.0
F15,SA16,05,1,data\raw\sisfall\SA16\F15_SA16_R05.txt,3000,200,15.0,15,0.0
D01,SA17,01,0,data\raw\sisfall\SA17\D01_SA17_R01.txt,19999,200,100.0,100,-0.0
D02,SA17,01,0,data\raw\sisfall\SA17\D02_SA17_R01.txt,20000,200,100.0,100,0.0
D03,SA17,01,0,data\raw\sisfall\SA17\D03_SA17_R01.txt,20000,200,100.0,100,0.0
D04,SA17,01,0,data\raw\sisfall\SA17\D04_SA17_R01.txt,20000,200,100.0,100,0.0
D05,SA17,01,0,data\raw\sisfall\SA17\D05_SA17_R01.txt,5000,200,25.0,25,0.0
D05,SA17,02,0,data\raw\sisfall\SA17\D05_SA17_R02.txt,5000,200,25.0,25,0.0
D05,SA17,03,0,data\raw\sisfall\SA17\D05_SA17_R03.txt,5000,200,25.0,25,0.0
D05,SA17,04,0,data\raw\sisfall\SA17\D05_SA17_R04.txt,4981,200,24.91,25,-0.09
D05,SA17,05,0,data\raw\sisfall\SA17\D05_SA17_R05.txt,5000,200,25.0,25,0.0
D06,SA17,02,0,data\raw\sisfall\SA17\D06_SA17_R02.txt,5000,200,25.0,25,0.0
D06,SA17,03,0,data\raw\sisfall\SA17\D06_SA17_R03.txt,5000,200,25.0,25,0.0
D06,SA17,04,0,data\raw\sisfall\SA17\D06_SA17_R04.txt,5001,200,25.0,25,0.0
D06,SA17,05,0,data\raw\sisfall\SA17\D06_SA17_R05.txt,5000,200,25.0,25,0.0
D07,SA17,01,0,data\raw\sisfall\SA17\D07_SA17_R01.txt,2400,200,12.0,12,0.0
D07,SA17,02,0,data\raw\sisfall\SA17\D07_SA17_R02.txt,2400,200,12.0,12,0.0
D07,SA17,03,0,data\raw\sisfall\SA17\D07_SA17_R03.txt,2400,200,12.0,12,0.0
D07,SA17,04,0,data\raw\sisfall\SA17\D07_SA17_R04.txt,2400,200,12.0,12,0.0
D07,SA17,05,0,data\raw\sisfall\SA17\D07_SA17_R05.txt,2400,200,12.0,12,0.0
D08,SA17,01,0,data\raw\sisfall\SA17\D08_SA17_R01.txt,2400,200,12.0,12,0.0
D08,SA17,02,0,data\raw\sisfall\SA17\D08_SA17_R02.txt,2400,200,12.0,12,0.0
D08,SA17,03,0,data\raw\sisfall\SA17\D08_SA17_R03.txt,2400,200,12.0,12,0.0
D08,SA17,04,0,data\raw\sisfall\SA17\D08_SA17_R04.txt,2400,200,12.0,12,0.0
D08,SA17,05,0,data\raw\sisfall\SA17\D08_SA17_R05.txt,2400,200,12.0,12,0.0
D09,SA17,01,0,data\raw\sisfall\SA17\D09_SA17_R01.txt,2400,200,12.0,12,0.0
D09,SA17,02,0,data\raw\sisfall\SA17\D09_SA17_R02.txt,2400,200,12.0,12,0.0
D09,SA17,03,0,data\raw\sisfall\SA17\D09_SA17_R03.txt,2400,200,12.0,12,0.0
D09,SA17,04,0,data\raw\sisfall\SA17\D09_SA17_R04.txt,2400,200,12.0,12,0.0
D09,SA17,05,0,data\raw\sisfall\SA17\D09_SA17_R05.txt,2400,200,12.0,12,0.0
D10,SA17,01,0,data\raw\sisfall\SA17\D10_SA17_R01.txt,2400,200,12.0,12,0.0
D10,SA17,02,0,data\raw\sisfall\SA17\D10_SA17_R02.txt,2400,200,12.0,12,0.0
D10,SA17,03,0,data\raw\sisfall\SA17\D10_SA17_R03.txt,2400,200,12.0,12,0.0
D10,SA17,04,0,data\raw\sisfall\SA17\D10_SA17_R04.txt,2400,200,12.0,12,0.0
D10,SA17,05,0,data\raw\sisfall\SA17\D10_SA17_R05.txt,2400,200,12.0,12,0.0
D11,SA17,01,0,data\raw\sisfall\SA17\D11_SA17_R01.txt,2399,200,11.99,12,-0.01
D11,SA17,02,0,data\raw\sisfall\SA17\D11_SA17_R02.txt,2400,200,12.0,12,0.0
D11,SA17,03,0,data\raw\sisfall\SA17\D11_SA17_R03.txt,2400,200,12.0,12,0.0
D11,SA17,04,0,data\raw\sisfall\SA17\D11_SA17_R04.txt,2400,200,12.0,12,0.0
D11,SA17,05,0,data\raw\sisfall\SA17\D11_SA17_R05.txt,2400,200,12.0,12,0.0
D12,SA17,01,0,data\raw\sisfall\SA17\D12_SA17_R01.txt,2400,200,12.0,12,0.0
D12,SA17,02,0,data\raw\sisfall\SA17\D12_SA17_R02.txt,2400,200,12.0,12,0.0
D12,SA17,03,0,data\raw\sisfall\SA17\D12_SA17_R03.txt,2400,200,12.0,12,0.0
D12,SA17,04,0,data\raw\sisfall\SA17\D12_SA17_R04.txt,2400,200,12.0,12,0.0
D12,SA17,05,0,data\raw\sisfall\SA17\D12_SA17_R05.txt,2399,200,11.99,12,-0.01
D13,SA17,01,0,data\raw\sisfall\SA17\D13_SA17_R01.txt,2400,200,12.0,12,0.0
D13,SA17,02,0,data\raw\sisfall\SA17\D13_SA17_R02.txt,2400,200,12.0,12,0.0
D13,SA17,03,0,data\raw\sisfall\SA17\D13_SA17_R03.txt,2400,200,12.0,12,0.0
D13,SA17,04,0,data\raw\sisfall\SA17\D13_SA17_R04.txt,2400,200,12.0,12,0.0
D13,SA17,05,0,data\raw\sisfall\SA17\D13_SA17_R05.txt,2400,200,12.0,12,0.0
D14,SA17,01,0,data\raw\sisfall\SA17\D14_SA17_R01.txt,2400,200,12.0,12,0.0
D14,SA17,02,0,data\raw\sisfall\SA17\D14_SA17_R02.txt,2400,200,12.0,12,0.0
D14,SA17,03,0,data\raw\sisfall\SA17\D14_SA17_R03.txt,2400,200,12.0,12,0.0
D14,SA17,04,0,data\raw\sisfall\SA17\D14_SA17_R04.txt,2400,200,12.0,12,0.0
D14,SA17,05,0,data\raw\sisfall\SA17\D14_SA17_R05.txt,2400,200,12.0,12,0.0
D15,SA17,01,0,data\raw\sisfall\SA17\D15_SA17_R01.txt,2400,200,12.0,12,0.0
D15,SA17,02,0,data\raw\sisfall\SA17\D15_SA17_R02.txt,2400,200,12.0,12,0.0
D15,SA17,03,0,data\raw\sisfall\SA17\D15_SA17_R03.txt,2400,200,12.0,12,0.0
D15,SA17,04,0,data\raw\sisfall\SA17\D15_SA17_R04.txt,2400,200,12.0,12,0.0
D15,SA17,05,0,data\raw\sisfall\SA17\D15_SA17_R05.txt,2400,200,12.0,12,0.0
D16,SA17,01,0,data\raw\sisfall\SA17\D16_SA17_R01.txt,2399,200,11.99,12,-0.01
D16,SA17,02,0,data\raw\sisfall\SA17\D16_SA17_R02.txt,2400,200,12.0,12,0.0
D16,SA17,03,0,data\raw\sisfall\SA17\D16_SA17_R03.txt,2400,200,12.0,12,0.0
D16,SA17,04,0,data\raw\sisfall\SA17\D16_SA17_R04.txt,2400,200,12.0,12,0.0
D16,SA17,05,0,data\raw\sisfall\SA17\D16_SA17_R05.txt,2400,200,12.0,12,0.0
D17,SA17,01,0,data\raw\sisfall\SA17\D17_SA17_R01.txt,4999,200,25.0,25,-0.0
D17,SA17,02,0,data\raw\sisfall\SA17\D17_SA17_R02.txt,5000,200,25.0,25,0.0
D17,SA17,03,0,data\raw\sisfall\SA17\D17_SA17_R03.txt,5000,200,25.0,25,0.0
D17,SA17,04,0,data\raw\sisfall\SA17\D17_SA17_R04.txt,5000,200,25.0,25,0.0
D17,SA17,05,0,data\raw\sisfall\SA17\D17_SA17_R05.txt,5000,200,25.0,25,0.0
D18,SA17,01,0,data\raw\sisfall\SA17\D18_SA17_R01.txt,2400,200,12.0,12,0.0
D18,SA17,02,0,data\raw\sisfall\SA17\D18_SA17_R02.txt,2400,200,12.0,12,0.0
D18,SA17,03,0,data\raw\sisfall\SA17\D18_SA17_R03.txt,2400,200,12.0,12,0.0
D18,SA17,04,0,data\raw\sisfall\SA17\D18_SA17_R04.txt,2400,200,12.0,12,0.0
D18,SA17,05,0,data\raw\sisfall\SA17\D18_SA17_R05.txt,2400,200,12.0,12,0.0
D19,SA17,01,0,data\raw\sisfall\SA17\D19_SA17_R01.txt,2400,200,12.0,12,0.0
D19,SA17,02,0,data\raw\sisfall\SA17\D19_SA17_R02.txt,2400,200,12.0,12,0.0
D19,SA17,03,0,data\raw\sisfall\SA17\D19_SA17_R03.txt,2400,200,12.0,12,0.0
D19,SA17,04,0,data\raw\sisfall\SA17\D19_SA17_R04.txt,2400,200,12.0,12,0.0
D19,SA17,05,0,data\raw\sisfall\SA17\D19_SA17_R05.txt,2400,200,12.0,12,0.0
F01,SA17,01,1,data\raw\sisfall\SA17\F01_SA17_R01.txt,2999,200,14.99,15,-0.01
F01,SA17,02,1,data\raw\sisfall\SA17\F01_SA17_R02.txt,3000,200,15.0,15,0.0
F01,SA17,03,1,data\raw\sisfall\SA17\F01_SA17_R03.txt,3000,200,15.0,15,0.0
F01,SA17,04,1,data\raw\sisfall\SA17\F01_SA17_R04.txt,3000,200,15.0,15,0.0
F01,SA17,05,1,data\raw\sisfall\SA17\F01_SA17_R05.txt,3000,200,15.0,15,0.0
F02,SA17,01,1,data\raw\sisfall\SA17\F02_SA17_R01.txt,2998,200,14.99,15,-0.01
F02,SA17,02,1,data\raw\sisfall\SA17\F02_SA17_R02.txt,3000,200,15.0,15,0.0
F02,SA17,03,1,data\raw\sisfall\SA17\F02_SA17_R03.txt,3000,200,15.0,15,0.0
F02,SA17,04,1,data\raw\sisfall\SA17\F02_SA17_R04.txt,3000,200,15.0,15,0.0
F02,SA17,05,1,data\raw\sisfall\SA17\F02_SA17_R05.txt,3000,200,15.0,15,0.0
F03,SA17,01,1,data\raw\sisfall\SA17\F03_SA17_R01.txt,3000,200,15.0,15,0.0
F03,SA17,02,1,data\raw\sisfall\SA17\F03_SA17_R02.txt,3000,200,15.0,15,0.0
F03,SA17,03,1,data\raw\sisfall\SA17\F03_SA17_R03.txt,3000,200,15.0,15,0.0
F03,SA17,04,1,data\raw\sisfall\SA17\F03_SA17_R04.txt,3000,200,15.0,15,0.0
F03,SA17,05,1,data\raw\sisfall\SA17\F03_SA17_R05.txt,3000,200,15.0,15,0.0
F04,SA17,01,1,data\raw\sisfall\SA17\F04_SA17_R01.txt,2999,200,14.99,15,-0.01
F04,SA17,02,1,data\raw\sisfall\SA17\F04_SA17_R02.txt,3000,200,15.0,15,0.0
F04,SA17,03,1,data\raw\sisfall\SA17\F04_SA17_R03.txt,3000,200,15.0,15,0.0
F04,SA17,04,1,data\raw\sisfall\SA17\F04_SA17_R04.txt,3000,200,15.0,15,0.0
F04,SA17,05,1,data\raw\sisfall\SA17\F04_SA17_R05.txt,3000,200,15.0,15,0.0
F05,SA17,01,1,data\raw\sisfall\SA17\F05_SA17_R01.txt,3000,200,15.0,15,0.0
F05,SA17,02,1,data\raw\sisfall\SA17\F05_SA17_R02.txt,3000,200,15.0,15,0.0
F05,SA17,03,1,data\raw\sisfall\SA17\F05_SA17_R03.txt,3000,200,15.0,15,0.0
F05,SA17,04,1,data\raw\sisfall\SA17\F05_SA17_R04.txt,3000,200,15.0,15,0.0
F05,SA17,05,1,data\raw\sisfall\SA17\F05_SA17_R05.txt,3000,200,15.0,15,0.0
F06,SA17,01,1,data\raw\sisfall\SA17\F06_SA17_R01.txt,2999,200,14.99,15,-0.01
F06,SA17,02,1,data\raw\sisfall\SA17\F06_SA17_R02.txt,3000,200,15.0,15,0.0
F06,SA17,03,1,data\raw\sisfall\SA17\F06_SA17_R03.txt,2996,200,14.98,15,-0.02
F06,SA17,04,1,data\raw\sisfall\SA17\F06_SA17_R04.txt,3000,200,15.0,15,0.0
F06,SA17,05,1,data\raw\sisfall\SA17\F06_SA17_R05.txt,3000,200,15.0,15,0.0
F07,SA17,01,1,data\raw\sisfall\SA17\F07_SA17_R01.txt,3000,200,15.0,15,0.0
F07,SA17,02,1,data\raw\sisfall\SA17\F07_SA17_R02.txt,3000,200,15.0,15,0.0
F07,SA17,03,1,data\raw\sisfall\SA17\F07_SA17_R03.txt,3000,200,15.0,15,0.0
F07,SA17,04,1,data\raw\sisfall\SA17\F07_SA17_R04.txt,3000,200,15.0,15,0.0
F07,SA17,05,1,data\raw\sisfall\SA17\F07_SA17_R05.txt,3000,200,15.0,15,0.0
F08,SA17,01,1,data\raw\sisfall\SA17\F08_SA17_R01.txt,3000,200,15.0,15,0.0
F08,SA17,02,1,data\raw\sisfall\SA17\F08_SA17_R02.txt,3000,200,15.0,15,0.0
F08,SA17,03,1,data\raw\sisfall\SA17\F08_SA17_R03.txt,2999,200,14.99,15,-0.01
F08,SA17,04,1,data\raw\sisfall\SA17\F08_SA17_R04.txt,3000,200,15.0,15,0.0
F08,SA17,05,1,data\raw\sisfall\SA17\F08_SA17_R05.txt,3000,200,15.0,15,0.0
F09,SA17,01,1,data\raw\sisfall\SA17\F09_SA17_R01.txt,3000,200,15.0,15,0.0
F09,SA17,02,1,data\raw\sisfall\SA17\F09_SA17_R02.txt,3000,200,15.0,15,0.0
F09,SA17,03,1,data\raw\sisfall\SA17\F09_SA17_R03.txt,3000,200,15.0,15,0.0
F09,SA17,04,1,data\raw\sisfall\SA17\F09_SA17_R04.txt,3000,200,15.0,15,0.0
F09,SA17,05,1,data\raw\sisfall\SA17\F09_SA17_R05.txt,3000,200,15.0,15,0.0
F10,SA17,01,1,data\raw\sisfall\SA17\F10_SA17_R01.txt,3000,200,15.0,15,0.0
